t_begin,power_schedule[W]
2016-09-01 00:00:00,0.0
2016-09-01 00:01:00,-36.06776992814128
2016-09-01 00:02:00,-78.22734541059313
2016-09-01 00:03:00,-85.89094485161417
2016-09-01 00:04:00,-89.67483278825847
2016-09-01 00:05:00,-103.32786827821657
2016-09-01 00:06:00,-89.41800635904507
2016-09-01 00:07:00,-65.16509639381411
2016-09-01 00:08:00,-53.90080977761847
2016-09-01 00:09:00,-17.464800168031424
2016-09-01 00:10:00,-1.4711521562829972
2016-09-01 00:11:00,-41.344335404051385
2016-09-01 00:12:00,-47.04019036682654
2016-09-01 00:13:00,-69.15462403337781
2016-09-01 00:14:00,-81.31435364719601
2016-09-01 00:15:00,-88.87394659047142
2016-09-01 00:16:00,-69.72930675363328
2016-09-01 00:17:00,-84.24908292739663
2016-09-01 00:18:00,-88.86412181864456
2016-09-01 00:19:00,-93.23450689431276
2016-09-01 00:20:00,-69.5460311611453
2016-09-01 00:21:00,-79.86029970522397
2016-09-01 00:22:00,-43.22380562074419
2016-09-01 00:23:00,-11.75442447482498
2016-09-01 00:24:00,0.0
2016-09-01 00:25:00,0.0
2016-09-01 00:26:00,0.0
2016-09-01 00:27:00,0.0
2016-09-01 00:28:00,0.0
2016-09-01 00:29:00,0.0
2016-09-01 00:30:00,0.0
2016-09-01 00:31:00,0.0
2016-09-01 00:32:00,0.0
2016-09-01 00:33:00,0.0
2016-09-01 00:34:00,0.0
2016-09-01 00:35:00,0.0
2016-09-01 00:36:00,0.0
2016-09-01 00:37:00,0.0
2016-09-01 00:38:00,0.0
2016-09-01 00:39:00,0.0
2016-09-01 00:40:00,0.0
2016-09-01 00:41:00,0.0
2016-09-01 00:42:00,0.0
2016-09-01 00:43:00,0.0
2016-09-01 00:44:00,0.0
2016-09-01 00:45:00,0.0
2016-09-01 00:46:00,0.0
2016-09-01 00:47:00,0.0
2016-09-01 00:48:00,0.0
2016-09-01 00:49:00,0.0
2016-09-01 00:50:00,0.0
2016-09-01 00:51:00,0.0
2016-09-01 00:52:00,0.0
2016-09-01 00:53:00,0.0
2016-09-01 00:54:00,0.0
2016-09-01 00:55:00,0.0
2016-09-01 00:56:00,0.0
2016-09-01 00:57:00,0.0
2016-09-01 00:58:00,0.0
2016-09-01 00:59:00,0.0
2016-09-01 01:00:00,0.0
2016-09-01 01:01:00,0.0
